48.85475506674005,2.24600623218552,0,492,39861.00089,11/02/2022,00:01:17,920,11/02/2022 21:12:09
48.84967263199848,2.2461725929562,0,492,39861.0009,11/02/2022,00:01:18,842,11/02/2022 21:12:09
48.86544717946451,2.24752741573327,0,363,39861.01352,11/02/2022,00:19:28,694,11/02/2022 21:12:09
48.8530589780568,2.2506782874605,0,-777,39861.01455,11/02/2022,00:20:57,37,11/02/2022 21:12:09
48.86824336050974,2.25364914425361,0,-333,39861.01515,11/02/2022,00:21:49,300,11/02/2022 21:12:10
48.85647012461158,2.24922637038115,0,-264,39861.01649,11/02/2022,00:23:45,877,11/02/2022 21:12:10
48.87267609728638,2.25507166560961,0,296,39861.01652,11/02/2022,00:23:47,850,11/02/2022 21:12:10
48.86106041931766,2.24788227417773,0,689,39861.01667,11/02/2022,00:24:00,572,11/02/2022 21:12:10
48.87013364079152,2.25539276771171,0,52,39861.01674,11/02/2022,00:24:06,752,11/02/2022 21:12:10
48.8649751762816,2.24847690800348,0,216,39861.0169,11/02/2022,00:24:20,463,11/02/2022 21:12:11
48.87297847975551,2.24934282536962,0,454,39861.01699,11/02/2022,00:24:28,10,11/02/2022 21:12:11
48.86503009308507,2.24953147569809,0,444,39861.017,11/02/2022,00:24:29,256,11/02/2022 21:12:11
48.86241435986903,2.25364367344341,0,462,39861.01703,11/02/2022,00:24:31,303,11/02/2022 21:12:11
48.86562091624314,2.25323198416819,0,403,39861.01708,11/02/2022,00:24:36,217,11/02/2022 21:12:11
48.87337948486939,2.25070754610119,0,359,39861.01711,11/02/2022,00:24:38,365,11/02/2022 21:12:12
48.85915463401621,2.25373133570012,0,359,39861.01713,11/02/2022,00:24:40,776,11/02/2022 21:12:12
48.85427928546163,2.25534992503547,0,340,39861.01715,11/02/2022,00:24:42,238,11/02/2022 21:12:12
48.8580011156177,2.24797313522808,0,318,39861.0172,11/02/2022,00:24:46,725,11/02/2022 21:12:12
48.86716286349148,2.25238588970794,0,282,39861.01721,11/02/2022,00:24:47,122,11/02/2022 21:12:12
48.86625054585981,2.24647793865202,0,262,39861.01723,11/02/2022,00:24:49,585,11/02/2022 21:12:13
48.86051696451358,2.2488872019744,0,245,39861.01728,11/02/2022,00:24:53,162,11/02/2022 21:12:13
48.85307638743409,2.24633208824163,0,226,39861.01731,11/02/2022,00:24:56,103,11/02/2022 21:12:13
48.86623993557721,2.24887152363486,0,211,39861.01736,11/02/2022,00:25:00,38,11/02/2022 21:12:13
48.86197468727268,2.25129020167224,0,214,39861.01742,11/02/2022,00:25:05,389,11/02/2022 21:12:13
48.86196386406205,2.2554901497981,0,209,39861.01745,11/02/2022,00:25:08,616,11/02/2022 21:12:14
48.86516046024541,2.25216255023031,0,195,39861.01748,11/02/2022,00:25:10,58,11/02/2022 21:12:14
48.85574357956941,2.25456608896164,0,179,39861.01749,11/02/2022,00:25:11,618,11/02/2022 21:12:14
48.86041015253333,2.2489085935715,0,156,39861.01751,11/02/2022,00:25:13,536,11/02/2022 21:12:14
48.86436897037694,2.25408065000647,0,143,39861.01753,11/02/2022,00:25:15,985,11/02/2022 21:12:14
